point_id,point_name,subbranch,lat,lon,韵,声组,汉字,读音,note
QD01,启东吕四,太湖片-毗陵小片,,,歌,T,多,,
QD01,启东吕四,太湖片-毗陵小片,,,歌,T,拖,,
QD01,启东吕四,太湖片-毗陵小片,,,歌,T,他,,
QD01,启东吕四,太湖片-毗陵小片,,,歌,T,驼,,
QD01,启东吕四,太湖片-毗陵小片,,,歌,T,驮,,
QD01,启东吕四,太湖片-毗陵小片,,,歌,T,陀,,
QD01,启东吕四,太湖片-毗陵小片,,,歌,T,鸵,,
QD01,启东吕四,太湖片-毗陵小片,,,歌,T,沱,,
QD01,启东吕四,太湖片-毗陵小片,,,歌,T,舵,,
QD01,启东吕四,太湖片-毗陵小片,,,歌,T,大,,
QD01,启东吕四,太湖片-毗陵小片,,,歌,T,驮,,
QD01,启东吕四,太湖片-毗陵小片,,,歌,N,挪,,
QD01,启东吕四,太湖片-毗陵小片,,,歌,N,哪,,
QD01,启东吕四,太湖片-毗陵小片,,,歌,N,那,,
QD01,启东吕四,太湖片-毗陵小片,,,歌,L,罗,,
QD01,启东吕四,太湖片-毗陵小片,,,歌,L,锣,,
QD01,启东吕四,太湖片-毗陵小片,,,歌,L,箩,,
QD01,启东吕四,太湖片-毗陵小片,,,歌,L,萝,,
QD01,启东吕四,太湖片-毗陵小片,,,歌,L,逻,,
QD01,启东吕四,太湖片-毗陵小片,,,歌,TS,左,,
QD01,启东吕四,太湖片-毗陵小片,,,歌,TS,佐,,
QD01,启东吕四,太湖片-毗陵小片,,,歌,TS,搓,,
QD01,启东吕四,太湖片-毗陵小片,,,歌,TS,娑,,
QD01,启东吕四,太湖片-毗陵小片,,,歌,K,歌,,
QD01,启东吕四,太湖片-毗陵小片,,,歌,K,哥,,
QD01,启东吕四,太湖片-毗陵小片,,,歌,K,柯,,
QD01,启东吕四,太湖片-毗陵小片,,,歌,K,个,,
QD01,启东吕四,太湖片-毗陵小片,,,歌,K,轲,,
QD01,启东吕四,太湖片-毗陵小片,,,歌,K,可,,
QD01,启东吕四,太湖片-毗陵小片,,,歌,K,蛾,,
QD01,启东吕四,太湖片-毗陵小片,,,歌,K,鹅,,
QD01,启东吕四,太湖片-毗陵小片,,,歌,K,俄,,
QD01,启东吕四,太湖片-毗陵小片,,,歌,K,娥,,
QD01,启东吕四,太湖片-毗陵小片,,,歌,K,我,,
QD01,启东吕四,太湖片-毗陵小片,,,歌,K,饿,,
QD01,启东吕四,太湖片-毗陵小片,,,歌,Ø,荷,,
QD01,启东吕四,太湖片-毗陵小片,,,歌,Ø,河,,
QD01,启东吕四,太湖片-毗陵小片,,,歌,Ø,何,,
QD01,启东吕四,太湖片-毗陵小片,,,歌,Ø,荷,,
QD01,启东吕四,太湖片-毗陵小片,,,歌,Ø,贺,,
QD01,启东吕四,太湖片-毗陵小片,,,歌,Ø,阿,,
QD01,启东吕四,太湖片-毗陵小片,,,歌,Ø,屙,,
QD01,启东吕四,太湖片-毗陵小片,,,戈,K,茄,,
QD01,启东吕四,太湖片-毗陵小片,,,戈,P,波,,
QD01,启东吕四,太湖片-毗陵小片,,,戈,P,菠,,
QD01,启东吕四,太湖片-毗陵小片,,,戈,P,跛,,
QD01,启东吕四,太湖片-毗陵小片,,,戈,P,簸,,
QD01,启东吕四,太湖片-毗陵小片,,,戈,P,簸,,
QD01,启东吕四,太湖片-毗陵小片,,,戈,P,播,,
QD01,启东吕四,太湖片-毗陵小片,,,戈,P,颇,,
QD01,启东吕四,太湖片-毗陵小片,,,戈,P,坡,,
QD01,启东吕四,太湖片-毗陵小片,,,戈,P,玻,,
QD01,启东吕四,太湖片-毗陵小片,,,戈,P,破,,
QD01,启东吕四,太湖片-毗陵小片,,,戈,P,婆,,
QD01,启东吕四,太湖片-毗陵小片,,,戈,P,薄,,
QD01,启东吕四,太湖片-毗陵小片,,,戈,M,魔,,
QD01,启东吕四,太湖片-毗陵小片,,,戈,M,磨,,
QD01,启东吕四,太湖片-毗陵小片,,,戈,M,摩,,
QD01,启东吕四,太湖片-毗陵小片,,,戈,M,馍,,
QD01,启东吕四,太湖片-毗陵小片,,,戈,M,蘑,,
QD01,启东吕四,太湖片-毗陵小片,,,戈,M,磨,,
QD01,启东吕四,太湖片-毗陵小片,,,戈,T,朵,,
QD01,启东吕四,太湖片-毗陵小片,,,戈,T,躲,,
QD01,启东吕四,太湖片-毗陵小片,,,戈,T,剁,,
QD01,启东吕四,太湖片-毗陵小片,,,戈,T,妥,,
QD01,启东吕四,太湖片-毗陵小片,,,戈,T,椭,,
QD01,启东吕四,太湖片-毗陵小片,,,戈,T,唾,,
QD01,启东吕四,太湖片-毗陵小片,,,戈,T,砣,,
QD01,启东吕四,太湖片-毗陵小片,,,戈,T,惰,,
QD01,启东吕四,太湖片-毗陵小片,,,戈,T,垛,,
QD01,启东吕四,太湖片-毗陵小片,,,戈,T,堕,,
QD01,启东吕四,太湖片-毗陵小片,,,戈,N,挼,,
QD01,启东吕四,太湖片-毗陵小片,,,戈,N,糯,,
QD01,启东吕四,太湖片-毗陵小片,,,戈,N,懦,,
QD01,启东吕四,太湖片-毗陵小片,,,戈,L,骡,,
QD01,启东吕四,太湖片-毗陵小片,,,戈,L,螺,,
QD01,启东吕四,太湖片-毗陵小片,,,戈,L,脶,,
QD01,启东吕四,太湖片-毗陵小片,,,戈,L,啰,,
QD01,启东吕四,太湖片-毗陵小片,,,戈,L,裸,,
QD01,启东吕四,太湖片-毗陵小片,,,戈,L,瘰,,
QD01,启东吕四,太湖片-毗陵小片,,,戈,L,摞,,
QD01,启东吕四,太湖片-毗陵小片,,,戈,TS,锉,,
QD01,启东吕四,太湖片-毗陵小片,,,戈,TS,莝,,
QD01,启东吕四,太湖片-毗陵小片,,,戈,TS,矬,,
QD01,启东吕四,太湖片-毗陵小片,,,戈,TS,坐,,
QD01,启东吕四,太湖片-毗陵小片,,,戈,TS,座,,
QD01,启东吕四,太湖片-毗陵小片,,,戈,TS,蓑,,
QD01,启东吕四,太湖片-毗陵小片,,,戈,TS,梭,,
QD01,启东吕四,太湖片-毗陵小片,,,戈,TS,唆,,
QD01,启东吕四,太湖片-毗陵小片,,,戈,TS,莎,,
QD01,启东吕四,太湖片-毗陵小片,,,戈,TS,锁,,
QD01,启东吕四,太湖片-毗陵小片,,,戈,TS,琐,,
QD01,启东吕四,太湖片-毗陵小片,,,戈,TS,唢,,
QD01,启东吕四,太湖片-毗陵小片,,,戈,K,过,,
QD01,启东吕四,太湖片-毗陵小片,,,戈,K,锅,,
QD01,启东吕四,太湖片-毗陵小片,,,戈,K,戈,,
QD01,启东吕四,太湖片-毗陵小片,,,戈,K,果,,
QD01,启东吕四,太湖片-毗陵小片,,,戈,K,裹,,
QD01,启东吕四,太湖片-毗陵小片,,,戈,K,餜,,
QD01,启东吕四,太湖片-毗陵小片,,,戈,K,过,,
QD01,启东吕四,太湖片-毗陵小片,,,戈,K,科,,
QD01,启东吕四,太湖片-毗陵小片,,,戈,K,窠,,
QD01,启东吕四,太湖片-毗陵小片,,,戈,K,棵,,
QD01,启东吕四,太湖片-毗陵小片,,,戈,K,髁,,
QD01,启东吕四,太湖片-毗陵小片,,,戈,K,蝌,,
QD01,启东吕四,太湖片-毗陵小片,,,戈,K,颗,,
QD01,启东吕四,太湖片-毗陵小片,,,戈,K,课,,
QD01,启东吕四,太湖片-毗陵小片,,,戈,K,讹,,
QD01,启东吕四,太湖片-毗陵小片,,,戈,K,卧,,
QD01,启东吕四,太湖片-毗陵小片,,,戈,Ø,火,,
QD01,启东吕四,太湖片-毗陵小片,,,戈,Ø,伙,,
QD01,启东吕四,太湖片-毗陵小片,,,戈,Ø,货,,
QD01,启东吕四,太湖片-毗陵小片,,,戈,Ø,和,,
QD01,启东吕四,太湖片-毗陵小片,,,戈,Ø,禾,,
QD01,启东吕四,太湖片-毗陵小片,,,戈,Ø,祸,,
QD01,启东吕四,太湖片-毗陵小片,,,戈,Ø,夥,,
QD01,启东吕四,太湖片-毗陵小片,,,戈,Ø,和,,
QD01,启东吕四,太湖片-毗陵小片,,,戈,Ø,倭,,
QD01,启东吕四,太湖片-毗陵小片,,,戈,Ø,踒,,
QD01,启东吕四,太湖片-毗陵小片,,,戈,Ø,窝,,
QD01,启东吕四,太湖片-毗陵小片,,,戈,Ø,涡,,
QD01,启东吕四,太湖片-毗陵小片,,,戈,Ø,莴,,
QD01,启东吕四,太湖片-毗陵小片,,,戈,Ø,涴,,
QD01,启东吕四,太湖片-毗陵小片,,,戈,Ø,瘸,,
QD01,启东吕四,太湖片-毗陵小片,,,戈,Ø,靴,,
QD01,启东吕四,太湖片-毗陵小片,,,戈,Ø,�,,
QD01,启东吕四,太湖片-毗陵小片,,,麻,P,巴,,
QD01,启东吕四,太湖片-毗陵小片,,,麻,P,芭,,
QD01,启东吕四,太湖片-毗陵小片,,,麻,P,疤,,
QD01,启东吕四,太湖片-毗陵小片,,,麻,P,笆,,
QD01,启东吕四,太湖片-毗陵小片,,,麻,P,吧,,
QD01,启东吕四,太湖片-毗陵小片,,,麻,P,把,,
QD01,启东吕四,太湖片-毗陵小片,,,麻,P,靶,,
QD01,启东吕四,太湖片-毗陵小片,,,麻,P,霸,,
QD01,启东吕四,太湖片-毗陵小片,,,麻,P,欛,,
QD01,启东吕四,太湖片-毗陵小片,,,麻,P,壩,,
QD01,启东吕四,太湖片-毗陵小片,,,麻,P,坝,,
QD01,启东吕四,太湖片-毗陵小片,,,麻,P,爸,,
QD01,启东吕四,太湖片-毗陵小片,,,麻,P,怕,,
QD01,启东吕四,太湖片-毗陵小片,,,麻,P,帕,,
QD01,启东吕四,太湖片-毗陵小片,,,麻,P,爬,,
QD01,启东吕四,太湖片-毗陵小片,,,麻,P,琶,,
QD01,启东吕四,太湖片-毗陵小片,,,麻,P,杷,,
QD01,启东吕四,太湖片-毗陵小片,,,麻,P,钯,,
QD01,启东吕四,太湖片-毗陵小片,,,麻,P,耙,,
QD01,启东吕四,太湖片-毗陵小片,,,麻,M,麻,,
QD01,启东吕四,太湖片-毗陵小片,,,麻,M,痲,,
QD01,启东吕四,太湖片-毗陵小片,,,麻,M,蟆,,
QD01,启东吕四,太湖片-毗陵小片,,,麻,M,妈,,
QD01,启东吕四,太湖片-毗陵小片,,,麻,M,马,,
QD01,启东吕四,太湖片-毗陵小片,,,麻,M,码,,
QD01,启东吕四,太湖片-毗陵小片,,,麻,M,玛,,
QD01,启东吕四,太湖片-毗陵小片,,,麻,M,蚂,,
QD01,启东吕四,太湖片-毗陵小片,,,麻,M,骂,,
QD01,启东吕四,太湖片-毗陵小片,,,麻,N,拿,,
QD01,启东吕四,太湖片-毗陵小片,,,麻,TS,茶,,
QD01,启东吕四,太湖片-毗陵小片,,,麻,TS,搽,,
QD01,启东吕四,太湖片-毗陵小片,,,麻,TS,䖳,,
QD01,启东吕四,太湖片-毗陵小片,,,麻,TS*,楂,,
QD01,启东吕四,太湖片-毗陵小片,,,麻,TS*,渣,,
QD01,启东吕四,太湖片-毗陵小片,,,麻,TS*,诈,,
QD01,启东吕四,太湖片-毗陵小片,,,麻,TS*,榨,,
QD01,启东吕四,太湖片-毗陵小片,,,麻,TS*,炸,,
QD01,启东吕四,太湖片-毗陵小片,,,麻,TS*,叉,,
QD01,启东吕四,太湖片-毗陵小片,,,麻,TS*,杈,,
QD01,启东吕四,太湖片-毗陵小片,,,麻,TS*,差,,
QD01,启东吕四,太湖片-毗陵小片,,,麻,TS*,岔,,
QD01,启东吕四,太湖片-毗陵小片,,,麻,TS*,差,,
QD01,启东吕四,太湖片-毗陵小片,,,麻,TS*,茬,,
QD01,启东吕四,太湖片-毗陵小片,,,麻,TS*,查,,
QD01,启东吕四,太湖片-毗陵小片,,,麻,TS*,乍,,
QD01,启东吕四,太湖片-毗陵小片,,,麻,TS*,沙,,
QD01,启东吕四,太湖片-毗陵小片,,,麻,TS*,纱,,
QD01,启东吕四,太湖片-毗陵小片,,,麻,TS*,痧,,
QD01,启东吕四,太湖片-毗陵小片,,,麻,TS*,砂,,
QD01,启东吕四,太湖片-毗陵小片,,,麻,TS*,鲨,,
QD01,启东吕四,太湖片-毗陵小片,,,麻,TS*,裟,,
QD01,启东吕四,太湖片-毗陵小片,,,麻,TS*,洒,,
QD01,启东吕四,太湖片-毗陵小片,,,麻,TS*,厦,,
QD01,启东吕四,太湖片-毗陵小片,,,麻,K,家,,
QD01,启东吕四,太湖片-毗陵小片,,,麻,K,傢,,
QD01,启东吕四,太湖片-毗陵小片,,,麻,K,加,,
QD01,启东吕四,太湖片-毗陵小片,,,麻,K,痂,,
QD01,启东吕四,太湖片-毗陵小片,,,麻,K,嘉,,
QD01,启东吕四,太湖片-毗陵小片,,,麻,K,枷,,
QD01,启东吕四,太湖片-毗陵小片,,,麻,K,袈,,
QD01,启东吕四,太湖片-毗陵小片,,,麻,K,假,,
QD01,启东吕四,太湖片-毗陵小片,,,麻,K,贾,,
QD01,启东吕四,太湖片-毗陵小片,,,麻,K,假,,
QD01,启东吕四,太湖片-毗陵小片,,,麻,K,架,,
QD01,启东吕四,太湖片-毗陵小片,,,麻,K,驾,,
QD01,启东吕四,太湖片-毗陵小片,,,麻,K,嫁,,
QD01,启东吕四,太湖片-毗陵小片,,,麻,K,稼,,
QD01,启东吕四,太湖片-毗陵小片,,,麻,K,价,,
QD01,启东吕四,太湖片-毗陵小片,,,麻,K,揢,,
QD01,启东吕四,太湖片-毗陵小片,,,麻,K,牙,,
QD01,启东吕四,太湖片-毗陵小片,,,麻,K,芽,,
QD01,启东吕四,太湖片-毗陵小片,,,麻,K,衙,,
QD01,启东吕四,太湖片-毗陵小片,,,麻,K,伢,,
QD01,启东吕四,太湖片-毗陵小片,,,麻,K,蚜,,
QD01,启东吕四,太湖片-毗陵小片,,,麻,K,雅,,
QD01,启东吕四,太湖片-毗陵小片,,,麻,K,砑,,
QD01,启东吕四,太湖片-毗陵小片,,,麻,Ø,虾,,
QD01,启东吕四,太湖片-毗陵小片,,,麻,Ø,�,,
QD01,启东吕四,太湖片-毗陵小片,,,麻,Ø,嚇,,
QD01,启东吕四,太湖片-毗陵小片,,,麻,Ø,霞,,
QD01,启东吕四,太湖片-毗陵小片,,,麻,Ø,瑕,,
QD01,启东吕四,太湖片-毗陵小片,,,麻,Ø,遐,,
QD01,启东吕四,太湖片-毗陵小片,,,麻,Ø,蝦,,
QD01,启东吕四,太湖片-毗陵小片,,,麻,Ø,下,,
QD01,启东吕四,太湖片-毗陵小片,,,麻,Ø,夏,,
QD01,启东吕四,太湖片-毗陵小片,,,麻,Ø,厦,,
QD01,启东吕四,太湖片-毗陵小片,,,麻,Ø,下,,
QD01,启东吕四,太湖片-毗陵小片,,,麻,Ø,夏,,
QD01,启东吕四,太湖片-毗陵小片,,,麻,Ø,暇,,
QD01,启东吕四,太湖片-毗陵小片,,,麻,Ø,鸦,,
QD01,启东吕四,太湖片-毗陵小片,,,麻,Ø,丫,,
QD01,启东吕四,太湖片-毗陵小片,,,麻,Ø,桠,,
QD01,启东吕四,太湖片-毗陵小片,,,麻,Ø,哑,,
QD01,启东吕四,太湖片-毗陵小片,,,麻,Ø,亚,,
QD01,启东吕四,太湖片-毗陵小片,,,模,P,补,,
QD01,启东吕四,太湖片-毗陵小片,,,模,P,谱,,
QD01,启东吕四,太湖片-毗陵小片,,,模,P,哺,,
QD01,启东吕四,太湖片-毗陵小片,,,模,P,布,,
QD01,启东吕四,太湖片-毗陵小片,,,模,P,佈,,
QD01,启东吕四,太湖片-毗陵小片,,,模,P,铺,,
QD01,启东吕四,太湖片-毗陵小片,,,模,P,潽,,
QD01,启东吕四,太湖片-毗陵小片,,,模,P,普,,
QD01,启东吕四,太湖片-毗陵小片,,,模,P,浦,,
QD01,启东吕四,太湖片-毗陵小片,,,模,P,铺,,
QD01,启东吕四,太湖片-毗陵小片,,,模,P,怖,,
QD01,启东吕四,太湖片-毗陵小片,,,模,P,蒲,,
QD01,启东吕四,太湖片-毗陵小片,,,模,P,菩,,
QD01,启东吕四,太湖片-毗陵小片,,,模,P,脯,,
QD01,启东吕四,太湖片-毗陵小片,,,模,P,葡,,
QD01,启东吕四,太湖片-毗陵小片,,,模,P,莆,,
QD01,启东吕四,太湖片-毗陵小片,,,模,P,部,,
QD01,启东吕四,太湖片-毗陵小片,,,模,P,簿,,
QD01,启东吕四,太湖片-毗陵小片,,,模,P,篰,,
QD01,启东吕四,太湖片-毗陵小片,,,模,P,步,,
QD01,启东吕四,太湖片-毗陵小片,,,模,P,捕,,
QD01,启东吕四,太湖片-毗陵小片,,,模,P,埠,,
QD01,启东吕四,太湖片-毗陵小片,,,模,M,模,,
QD01,启东吕四,太湖片-毗陵小片,,,模,M,模,,
QD01,启东吕四,太湖片-毗陵小片,,,模,M,摹,,
QD01,启东吕四,太湖片-毗陵小片,,,模,M,姥,,
QD01,启东吕四,太湖片-毗陵小片,,,模,M,暮,,
QD01,启东吕四,太湖片-毗陵小片,,,模,M,慕,,
QD01,启东吕四,太湖片-毗陵小片,,,模,M,墓,,
QD01,启东吕四,太湖片-毗陵小片,,,模,M,募,,
QD01,启东吕四,太湖片-毗陵小片,,,模,M,睦,,
QD01,启东吕四,太湖片-毗陵小片,,,模,T,都,,
QD01,启东吕四,太湖片-毗陵小片,,,模,T,都,,
QD01,启东吕四,太湖片-毗陵小片,,,模,T,赌,,
QD01,启东吕四,太湖片-毗陵小片,,,模,T,堵,,
QD01,启东吕四,太湖片-毗陵小片,,,模,T,肚,,
QD01,启东吕四,太湖片-毗陵小片,,,模,T,睹,,
QD01,启东吕四,太湖片-毗陵小片,,,模,T,妒,,
QD01,启东吕四,太湖片-毗陵小片,,,模,T,土,,
QD01,启东吕四,太湖片-毗陵小片,,,模,T,吐,,
QD01,启东吕四,太湖片-毗陵小片,,,模,T,吐,,
QD01,启东吕四,太湖片-毗陵小片,,,模,T,兔,,
QD01,启东吕四,太湖片-毗陵小片,,,模,T,徒,,
QD01,启东吕四,太湖片-毗陵小片,,,模,T,屠,,
QD01,启东吕四,太湖片-毗陵小片,,,模,T,途,,
QD01,启东吕四,太湖片-毗陵小片,,,模,T,涂,,
QD01,启东吕四,太湖片-毗陵小片,,,模,T,图,,
QD01,启东吕四,太湖片-毗陵小片,,,模,T,杜,,
QD01,启东吕四,太湖片-毗陵小片,,,模,T,肚,,
QD01,启东吕四,太湖片-毗陵小片,,,模,T,度,,
QD01,启东吕四,太湖片-毗陵小片,,,模,T,渡,,
QD01,启东吕四,太湖片-毗陵小片,,,模,T,镀,,
QD01,启东吕四,太湖片-毗陵小片,,,模,N,奴,,
QD01,启东吕四,太湖片-毗陵小片,,,模,N,努,,
QD01,启东吕四,太湖片-毗陵小片,,,模,N,怒,,
QD01,启东吕四,太湖片-毗陵小片,,,模,L,卢,,
QD01,启东吕四,太湖片-毗陵小片,,,模,L,炉,,
QD01,启东吕四,太湖片-毗陵小片,,,模,L,芦,,
QD01,启东吕四,太湖片-毗陵小片,,,模,L,鸬,,
QD01,启东吕四,太湖片-毗陵小片,,,模,L,颅,,
QD01,启东吕四,太湖片-毗陵小片,,,模,L,鲈,,
QD01,启东吕四,太湖片-毗陵小片,,,模,L,鲁,,
QD01,启东吕四,太湖片-毗陵小片,,,模,L,橹,,
QD01,启东吕四,太湖片-毗陵小片,,,模,L,虏,,
QD01,启东吕四,太湖片-毗陵小片,,,模,L,卤,,
QD01,启东吕四,太湖片-毗陵小片,,,模,L,路,,
QD01,启东吕四,太湖片-毗陵小片,,,模,L,赂,,
QD01,启东吕四,太湖片-毗陵小片,,,模,L,露,,
QD01,启东吕四,太湖片-毗陵小片,,,模,L,鹭,,
QD01,启东吕四,太湖片-毗陵小片,,,模,TS,租,,
QD01,启东吕四,太湖片-毗陵小片,,,模,TS,祖,,
QD01,启东吕四,太湖片-毗陵小片,,,模,TS,组,,
QD01,启东吕四,太湖片-毗陵小片,,,模,TS,做,,
QD01,启东吕四,太湖片-毗陵小片,,,模,TS,粗,,
QD01,启东吕四,太湖片-毗陵小片,,,模,TS,醋,,
QD01,启东吕四,太湖片-毗陵小片,,,模,TS,措,,
QD01,启东吕四,太湖片-毗陵小片,,,模,TS,错,,
QD01,启东吕四,太湖片-毗陵小片,,,模,TS,苏,,
QD01,启东吕四,太湖片-毗陵小片,,,模,TS,酥,,
